
name,address,nature,nightlife,drink,music,dance,history,sports,art,museum,walk,restaurant,movie,Latitude,Longitude
Hillingdon Court Park,"Uxbridge, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.55,-0.47
Hillside Gardens,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.578,-0.2
Hilly Fields Stone Circle,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,51.46,-0.05
Hither Green Village,Leahurst Road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.453673719364645,-0.0014301064578308
Hogarth's House,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,
Hogs Back Open Space,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Hogsmill Open Space,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Holland Garden,"Cambridge Road, London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.53,-0.12
Honeywood Museum,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.50002095,-0.1924420356621229
Horatia,100 Holloway Rd.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.5499797,-0.1084338230443358
Hornchurch Country Park,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Hornchurch Stadium,"Bridge Avenue, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.56,0.2
Horse Guards Parade,Whitehall,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.50406951534541,-0.1261208647275674
Horsenden Hill,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Hounslow Heath,"Hounslow, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.48,-0.37
Hoxton Square,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
Hua Ren Tang,"64 Edgware Road, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.517,-0.167
Hundred Years Gallery,"13 Pearson Street, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.652,-0.083
Hurlingham Park,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,
Hyde Park Square,"London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.5125,-0.1675
Hylands Park,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Images in Frames,"59 Wood Street, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.652,-0.083
Images in frames (Wanstead),"71 High Street Wanstead, London, East London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.652,-0.083
Imitate Modern,"27A Devonshire Street, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.5203,-0.1474
Immaqulate Beauty,"28 Buckingham Palace Road, Victoria. SW1W 0RE, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.497,-0.143
Imperial War Museum,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,
Infernos Disco,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Inwood Park,"Inwood Road, Hounslow, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.468,-0.361
Ironmonger Row Baths,Ironmonger Row,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.5268031259595,-0.0944141587047363
Island Fitness,"Island Centre Way, Enfield Island Village, Enfield, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.652,-0.083
Islington Green,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
Islington Tennis Centre,"Market Road, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.54,-0.1
Islip Manor Park,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Italian Gardens,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.5,-0.1
J.J. Moon's (Wetherspoon),397 High Rd.,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5534551,-0.2927473845886406
JW3,341-351 Finchley Road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.55092915,-0.1847393602434214
Jamm,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jazz Cafe,5 Parkway,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.5385742,-0.1430220821428564
Jerwood Space,171 Union Street,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,51.5036454,-0.0992784539966429
Jewish Military Museum,"Shield House, Harmony Way, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.588,-0.064
Jolly Fenman,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5074456,-0.1277653
Jolly Gardeners,214 Garratt Ln.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.446885050000006,-0.1895655483416533
Jono's,13 Station Parade,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.607606,-0.2960092213689373
Josh Lilley,"44-46 Riding House Street, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.5185,-0.1405
Jubilee Gardens,"Belvedere Road, London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.5,-0.1
Jubilee Park,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.5,-0.1
Jurassic Encounter Adventure Golf,"World of Golf, Beverley Way, New Malden, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.398,-0.232
KO Bloodline Gym,"152-156 Lower Clapton Road, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.652,-0.083
KO Gym,"186 Bancroft Road, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.652,-0.083
KOKO,1A Camden High St.,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.53474845,-0.1381645212722887
Keats House,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Kebab Zero,"2 Kingsland Road, London, United Kingdom",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.652,-0.083
Keir Hardie Recreation Ground,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.515,0.02
Kelsey Park,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
Kenneth More Theatre,Clements Rd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.495110911698,-0.0640081770330439
Kennington Park,"Kennington Park Road, London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.49,-0.1
Kennington Park Tennis Courts,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.5074456,-0.1277653
Kensington Gardens,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.507,-0.1793
Kensington Gardens Square,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.513,-0.191
Kensington Memorial Park,"Saint Marks Road, London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.518,-0.217
Kenwood House,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,
Kew Bridge Steam Museum,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Kew Cricket Club,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,51.5074456,-0.1277653
Kew Gardens Herbarium,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5074456,-0.1277653
Kew Green,Kew Green,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.484232,-0.2889367865842779
Kew Palace,"Royal Botanic Gardens, Richmond, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.478,-0.295
Kilburn Grange Park,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,51.55,-0.2
Kilkenny Tavern,131 Merton High Street,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4155329,-0.1917749
Kimantra Urban Spa,"5 Camden Passage, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5351,-0.1045
Kinetica Museum Ltd,"274 Richmond Road, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.652,-0.083
King Edward VII Memorial Park,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.5074,-0.1278
King George's Park,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
King George's Park Toilets,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.442664,-0.189833
King William IV,816 High Road Leyton,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.57478895,-0.0113891758939476
King's Court Galleries,"949-953, Fulham Road, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.476,-0.198
King's Head,2 Crouch End Hill,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.57728222506479,-0.1250405353118165
King's Stairs Gardens,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.5,-0.08
Kings Arms,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5074456,-0.1277653
Kings College Playing Fields,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Kingsend Dental,"34 Kingsend, Ruislip, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.578,-0.41
Kingsfield Arms,111 Bessborough Road,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.5752552,-0.3431793
Kiss Gyms,"4, 195 The Vale, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.505,-0.253
Kiss Gyms,"4, 195 The Vale, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.502,-0.26
Kneller Gardens,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Knights Hill Recreation Ground,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.428,-0.105
Kyoto Garden,"100 Holland Park Avenue, London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.5074,-0.2
LA Fitness - Bayswater,"6 Moscow Place, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.512,-0.187
LA Fitness - Bayswater,"6 Moscow Place, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.512,-0.188
LA fitness Northolt,"Rodwell Road, Northolt, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.548,-0.367
LHT Urban Bar,176 Whitechapel Rd,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.5190934,-0.0589373
Ladbroke Square Garden,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.514,-0.195
Ladywell Arena,"London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.456,-0.02
Lambeth Palace Gardens,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
Lammas Park,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.55,-0.2
Lampton Park,"Hounslow, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.48,-0.36
Langthorne Park,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.555962,0.003775
Langton Gardens,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Larkhall Park,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
Larkshall,205 Larkshall Road,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.61692445,-0.00079597752349
Laser Strike - Laser Combat,"27 Old Gloucester Street, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.652,-0.083
Lavender Park,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,51.392,-0.241
Lawns Park,"Romford, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,51.583,0.2
Leathermarket Gardens,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.5005,-0.0852
Legende Celebrity Art,"54 Baker Street, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.5185,-0.157
Leicester Square,Leicester Sq,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,51.51077656524544,-0.1302749721722639
Leighton House Museum,"12 Holland Park Road, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,51.594,-0.205
Lemongrass Boutique Spa,"8 Seymour Place, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.516,-0.159
Lewisham Park,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.5,-0.1
Lexi Cinema,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
Leyton Marshes,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.652,-0.083
Lincoln's Inn Fields,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
Linden Gardens by onefinestay,"Linden Gardens, London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.518,-0.2
Linford Christie Stadium,Du Cane Road,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.515449231890464,-0.2448719487933222
Liquid & Envy,108 South St.,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.6432002,-0.0385648
Lisson Gallery,"52-54 Bell Street, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.5214,-0.1693
Little Nan's Bar,46 Deptford Broadway,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4746858,-0.0252623
Little Venice Gardens,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.5231,-0.1839
Little Wormwood Scrubs Recreation Ground,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.5,-0.25
Lloyds Bar,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5074456,-0.1277653
Lock Tavern,35 Chalk Farm Rd.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.54287105,-0.1477043968112243
Lodge Farm Park,"Romford, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.581543,0.191752
Londesborough,36 Barbauld Road,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.5576243,-0.0806089029424118
London Fields,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.54,-0.08
London Fields Fitness Studio,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
London Motor Museum,"3 Nestles Avenue, Hayes, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.49,-0.42
London Motorcycle Museum,"Ravenor Farm, 29 Oldfield Lane, Greenford, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.51,-0.37
London's Transport Museum Depot,"London, United Kingdom",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,51.494,-0.105
Lord Nelson pub,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.5074456,-0.1277653
Lordship Recreation Ground,"Lordship Lane, London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.6,-0.09
Lucas Gardens,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.54,-0.14
Lyle Park,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.502,0.032
Lyndhurst Park,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Lyttelton Playing Fields,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.57,-0.14
Mabley Green,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,51.54,-0.07
Madame Tussauds London,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
Maggie's,329 Fulham Rd.,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.486234550000006,-0.1801576080985978
Magpie & Crown,128 High St.,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.5291118,0.02537744357255
Malt Shovel pub,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.5074456,-0.1277653
Mannions,Harrow Rd,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5308162,-0.2296834
Manor House Gardens,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
Manor Park,"Sutton, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.36,-0.2
Marble Arch,Oxford St,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,51.51515309214624,-0.1431001990106243
Marble Hill House,"Richmond Road, London, United Kingdom",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,51.46,-0.3
Marble Hill Park,United Kingdom,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Margaret McMillan Park,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.49,-0.13
Markfield Park,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
Mawson Arms,Mawson Ln.,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.48785615,-0.25042415
Mayesbrook Park,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.652,-0.083
Mayow Park,"Mayow Road, London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,51.4,-0.05
Maze Inn,"7 chase side, southgate",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.6341288,-0.1332884
McCluskys,"4 Bishops Hall, Thames Street, Kingston upon Thames, United Kingdom",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.42,-0.27
Meanwhile Gardens Community Association,"156-158 Kensal Road, London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,51.523,-0.21
Meanwhile Gardens Community Association,"156-158 Kensal Road, London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,51.524,-0.211
Meath Gardens,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
Mellows Park,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Memorial Park,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.5,-0.1
Mile End Park,"190 Burdett Road, London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.521,-0.033
Mile End Stadium,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
Mill Green,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Mill Hill Gardens,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.59,-0.22
Mill Hill Rugby Club,"London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.6138,-0.2312
Millennium Arena,"Albert Bridge Rd, London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.49,-0.18
Millennium Bridge,Millennium Bridge,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50988825,-0.0985076451924837
Millfields Park (North),"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.55,-0.05
Millwall Park,"Manchester Road, London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.5,-0.05
Minestrone Of Sound,460 Old Ford Road,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.53501895,-0.0330543131171064
Minet Country Park,"Springfield Road, Hayes, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.5074,-0.466
Ministry of Sound,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Missoula,105-111 South St.,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.2999696,0.0521117
Mitcham Common,"Croydon Road, Mitcham, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.41,-0.15
Momentum Training - CrossFit Hackney,"328 Stean Street, Hackney, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.652,-0.083
Montagu Square,"London, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.51,-0.16
Moormead Ground,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Morden Park Pool,"London Road, Morden, United Kingdom",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.41,-0.2
Moreton Green,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.50002095,-0.1924420356621229
Mostyn Gardens,"London, United Kingdom",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.48,-0.16
